rcID,lsoa11cd,distance
RC_EW_3083,E01006787,14636
RC_EW_3083,E01006788,14845
RC_EW_3083,E01006790,14537
RC_EW_3083,E01006791,15052
RC_EW_3083,E01006792,9775
RC_EW_3083,E01006793,9142
RC_EW_3083,E01006794,9265
RC_EW_3083,E01006795,9755
RC_EW_3083,E01006796,15083
RC_EW_3083,E01006797,11743
RC_EW_3083,E01006798,9709
RC_EW_3083,E01006799,10400
RC_EW_3083,E01006800,9976
RC_EW_3083,E01006801,9106
RC_EW_3083,E01006802,14836
RC_EW_3083,E01006803,14859
RC_EW_3083,E01006804,14908
RC_EW_3083,E01006805,16833
RC_EW_3083,E01006806,13745
RC_EW_3083,E01006807,13105
RC_EW_3083,E01006808,16186
RC_EW_3083,E01006809,15885
RC_EW_3083,E01006810,12559
RC_EW_3083,E01006811,12430
RC_EW_3083,E01006812,9205
RC_EW_3083,E01006813,9928
RC_EW_3083,E01006814,8334
RC_EW_3083,E01006815,9128
RC_EW_3083,E01006816,10493
RC_EW_3083,E01006817,9746
RC_EW_3083,E01006818,10265
RC_EW_3083,E01006819,9611
RC_EW_3083,E01006820,9813
RC_EW_3083,E01006821,9963
RC_EW_3083,E01006822,4438
RC_EW_3083,E01006823,4824
RC_EW_3083,E01006824,4908
RC_EW_3083,E01006825,3740
RC_EW_3083,E01006826,3535
RC_EW_3083,E01006827,4872
RC_EW_3083,E01006828,1762
RC_EW_3083,E01006829,2986
RC_EW_3083,E01006830,2906
RC_EW_3083,E01006831,4151
RC_EW_3083,E01006832,5636
RC_EW_3083,E01006833,4633
RC_EW_3083,E01006834,4735
RC_EW_3083,E01006835,4093
RC_EW_3083,E01006836,17172
RC_EW_3083,E01006837,14997
RC_EW_3083,E01006838,15161
RC_EW_3083,E01006839,17406
RC_EW_3083,E01006840,15787
RC_EW_3083,E01006841,15029
RC_EW_3083,E01006842,16744
RC_EW_3083,E01006843,14155
RC_EW_3083,E01006844,8461
RC_EW_3083,E01006845,7643
RC_EW_3083,E01006846,8223
RC_EW_3083,E01006847,8277
RC_EW_3083,E01006848,7895
RC_EW_3083,E01006849,11064
RC_EW_3083,E01006850,11706
RC_EW_3083,E01006851,10640
RC_EW_3083,E01006852,11891
RC_EW_3083,E01006853,7858
RC_EW_3083,E01006854,7581
RC_EW_3083,E01006855,11389
RC_EW_3083,E01006856,27693
RC_EW_3083,E01006857,22320
RC_EW_3083,E01006858,24306
RC_EW_3083,E01006859,20122
RC_EW_3083,E01006860,23956
RC_EW_3083,E01006861,24076
RC_EW_3083,E01006862,23856
RC_EW_3083,E01006863,13459
RC_EW_3083,E01006864,14275
RC_EW_3083,E01006865,12784
RC_EW_3083,E01006866,18368
RC_EW_3083,E01006867,14500
RC_EW_3083,E01006868,18812
RC_EW_3083,E01006869,12923
RC_EW_3083,E01006870,6715
RC_EW_3083,E01006871,8557
RC_EW_3083,E01006872,7062
RC_EW_3083,E01006873,7580
RC_EW_3083,E01006874,8149
RC_EW_3083,E01006875,8533
RC_EW_3083,E01006876,5811
RC_EW_3083,E01006877,5698
RC_EW_3083,E01006878,5300
RC_EW_3083,E01006879,4958
RC_EW_3083,E01006880,5133
RC_EW_3083,E01006881,6235
RC_EW_3083,E01006882,10694
RC_EW_3083,E01006883,12516
RC_EW_3083,E01006884,9418
RC_EW_3083,E01006885,11797
RC_EW_3083,E01006886,13286
RC_EW_3083,E01006887,11466
RC_EW_3083,E01006888,4430
RC_EW_3083,E01006889,4981
RC_EW_3083,E01006890,2800
RC_EW_3083,E01006891,3833
RC_EW_3083,E01006892,3505
RC_EW_3083,E01006893,2907
RC_EW_3083,E01006894,4090
RC_EW_3083,E01006895,3935
RC_EW_3083,E01006896,8828
RC_EW_3083,E01006897,9330
RC_EW_3083,E01006898,9833
RC_EW_3083,E01006899,9512
RC_EW_3083,E01006900,9525
RC_EW_3083,E01006901,7902
RC_EW_3083,E01006903,3734
RC_EW_3083,E01006904,3435
RC_EW_3083,E01006905,5699
RC_EW_3083,E01006906,3984
RC_EW_3083,E01006907,4128
RC_EW_3083,E01006908,9084
RC_EW_3083,E01006909,8963
RC_EW_3083,E01006910,6871
RC_EW_3083,E01006911,7704
RC_EW_3083,E01006912,5923
RC_EW_3083,E01006913,5002
RC_EW_3083,E01006914,6738
RC_EW_3083,E01006915,7376
RC_EW_3083,E01006916,6329
RC_EW_3083,E01006917,6598
RC_EW_3083,E01006918,6104
RC_EW_3083,E01006919,7246
RC_EW_3083,E01006920,29433
RC_EW_3083,E01006921,29573
RC_EW_3083,E01006922,29604
RC_EW_3083,E01006923,28460
RC_EW_3083,E01006924,28732
RC_EW_3083,E01006925,30963
RC_EW_3083,E01006926,31083
RC_EW_3083,E01006927,30221
RC_EW_3083,E01006928,33190
RC_EW_3083,E01006929,32896
RC_EW_3083,E01006930,32728
RC_EW_3083,E01006931,32404
RC_EW_3083,E01006932,31828
RC_EW_3083,E01006933,32205
RC_EW_3083,E01006934,33868
RC_EW_3083,E01006935,33219
RC_EW_3083,E01006936,22456
RC_EW_3083,E01006937,20683
RC_EW_3083,E01006938,21878
RC_EW_3083,E01006939,20572
RC_EW_3083,E01006940,21165
RC_EW_3083,E01006941,20843
RC_EW_3083,E01006942,21428
RC_EW_3083,E01006943,20337
RC_EW_3083,E01006944,39046
RC_EW_3083,E01006945,38464
RC_EW_3083,E01006946,41273
RC_EW_3083,E01006947,41687
RC_EW_3083,E01006948,40446
RC_EW_3083,E01006949,39907
RC_EW_3083,E01006950,38764
RC_EW_3083,E01006951,35546
RC_EW_3083,E01006952,19367
RC_EW_3083,E01006953,19374
RC_EW_3083,E01006954,22419
RC_EW_3083,E01006955,20905
RC_EW_3083,E01006956,21263
RC_EW_3083,E01006957,20120
RC_EW_3083,E01006958,22032
RC_EW_3083,E01006959,22194
RC_EW_3083,E01006960,15145
RC_EW_3083,E01006961,15773
RC_EW_3083,E01006962,15057
RC_EW_3083,E01006963,15742
RC_EW_3083,E01006964,19436
RC_EW_3083,E01006965,18951
RC_EW_3083,E01006966,20073
RC_EW_3083,E01006967,19818
RC_EW_3083,E01006968,37001
RC_EW_3083,E01006969,38108
RC_EW_3083,E01006970,37122
RC_EW_3083,E01006971,34322
RC_EW_3083,E01006972,35839
RC_EW_3083,E01006973,34107
RC_EW_3083,E01006974,33301
RC_EW_3083,E01006976,17448
RC_EW_3083,E01006977,19131
RC_EW_3083,E01006978,18181
RC_EW_3083,E01006979,17130
RC_EW_3083,E01006980,18080
RC_EW_3083,E01006981,16866
RC_EW_3083,E01006982,18170
RC_EW_3083,E01006983,18625
RC_EW_3083,E01006984,18634
RC_EW_3083,E01006985,27794
RC_EW_3083,E01006986,27471
RC_EW_3083,E01006987,26741
RC_EW_3083,E01006988,25132
RC_EW_3083,E01006989,27419
RC_EW_3083,E01006990,26012
RC_EW_3083,E01006991,26465
RC_EW_3083,E01006992,25233
RC_EW_3083,E01006993,26769
RC_EW_3083,E01006994,35042
RC_EW_3083,E01006995,34087
RC_EW_3083,E01006996,34847
RC_EW_3083,E01006997,34941
RC_EW_3083,E01006998,34813
RC_EW_3083,E01006999,33496
RC_EW_3083,E01007000,35163
RC_EW_3083,E01007001,34338
RC_EW_3083,E01007002,34108
RC_EW_3083,E01007003,20259
RC_EW_3083,E01007004,19089
RC_EW_3083,E01007005,21169
RC_EW_3083,E01007006,19695
RC_EW_3083,E01007007,21339
RC_EW_3083,E01007008,20283
RC_EW_3083,E01007009,22111
RC_EW_3083,E01007010,21997
RC_EW_3083,E01007011,18585
RC_EW_3083,E01007012,19102
RC_EW_3083,E01007013,19222
RC_EW_3083,E01007014,17359
RC_EW_3083,E01007016,18447
RC_EW_3083,E01007017,19032
RC_EW_3083,E01007019,18410
RC_EW_3083,E01007020,17926
RC_EW_3083,E01007021,19170
RC_EW_3083,E01007022,21294
RC_EW_3083,E01007023,18619
RC_EW_3083,E01007024,17478
RC_EW_3083,E01007025,19053
RC_EW_3083,E01007026,19439
RC_EW_3083,E01007027,23327
RC_EW_3083,E01007028,43014
RC_EW_3083,E01007029,43657
RC_EW_3083,E01007030,43752
RC_EW_3083,E01007031,37721
RC_EW_3083,E01007032,41219
RC_EW_3083,E01007033,41752
RC_EW_3083,E01007034,36158
RC_EW_3083,E01007035,36165
RC_EW_3083,E01007036,41481
RC_EW_3083,E01007037,17554
RC_EW_3083,E01007038,17038
RC_EW_3083,E01007039,14325
RC_EW_3083,E01007040,13687
RC_EW_3083,E01007041,15603
RC_EW_3083,E01007042,12639
RC_EW_3083,E01007043,15190
RC_EW_3083,E01007044,16014
RC_EW_3083,E01007045,16178
RC_EW_3083,E01007046,15936
RC_EW_3083,E01007047,17101
RC_EW_3083,E01007048,16708
RC_EW_3083,E01007049,17532
RC_EW_3083,E01007050,17946
RC_EW_3083,E01007051,17998
RC_EW_3083,E01007052,18499
RC_EW_3083,E01007053,14512
RC_EW_3083,E01007054,15953
RC_EW_3083,E01007055,35080
RC_EW_3083,E01007056,34570
RC_EW_3083,E01007057,35579
RC_EW_3083,E01007058,35815
RC_EW_3083,E01007059,34528
RC_EW_3083,E01007060,33670
RC_EW_3083,E01007061,34464
RC_EW_3083,E01007062,35453
RC_EW_3083,E01007063,34927
RC_EW_3083,E01007064,35559
RC_EW_3083,E01007065,14667
RC_EW_3083,E01007066,15008
RC_EW_3083,E01007067,18826
RC_EW_3083,E01007068,18947
RC_EW_3083,E01007069,17658
RC_EW_3083,E01007070,17460
RC_EW_3083,E01007071,16416
RC_EW_3083,E01007072,16227
RC_EW_3083,E01007073,15564
RC_EW_3083,E01007074,15369
RC_EW_3083,E01007075,24502
RC_EW_3083,E01007076,21127
RC_EW_3083,E01007077,23999
RC_EW_3083,E01007078,24507
RC_EW_3083,E01007079,26137
RC_EW_3083,E01007080,25051
RC_EW_3083,E01007081,25081
RC_EW_3083,E01007082,24437
RC_EW_3083,E01007083,17155
RC_EW_3083,E01007084,14677
RC_EW_3083,E01007085,17609
RC_EW_3083,E01007086,17122
RC_EW_3083,E01007087,14798
RC_EW_3083,E01007088,15806
RC_EW_3083,E01007089,17741
RC_EW_3083,E01007090,18109
RC_EW_3083,E01007091,16314
RC_EW_3083,E01007092,16351
RC_EW_3083,E01007095,16976
RC_EW_3083,E01007096,17078
RC_EW_3083,E01007097,17189
RC_EW_3083,E01007098,14967
RC_EW_3083,E01007099,15981
RC_EW_3083,E01007100,18531
RC_EW_3083,E01007101,17269
RC_EW_3083,E01007102,21055
RC_EW_3083,E01007103,21085
RC_EW_3083,E01007104,20243
RC_EW_3083,E01007105,19965
RC_EW_3083,E01007106,20164
RC_EW_3083,E01007107,20799
RC_EW_3083,E01007108,20359
RC_EW_3083,E01007109,20612
RC_EW_3083,E01007110,28083
RC_EW_3083,E01007111,25658
RC_EW_3083,E01007112,25616
RC_EW_3083,E01007113,26210
RC_EW_3083,E01007114,25538
RC_EW_3083,E01007115,26642
RC_EW_3083,E01007116,26513
RC_EW_3083,E01007117,27104
RC_EW_3083,E01007118,27303
RC_EW_3083,E01007119,28504
RC_EW_3083,E01007120,25350
RC_EW_3083,E01007121,24556
RC_EW_3083,E01007122,23591
RC_EW_3083,E01007123,26121
RC_EW_3083,E01007124,26113
RC_EW_3083,E01007125,23779
RC_EW_3083,E01007126,22993
RC_EW_3083,E01007127,23706
RC_EW_3083,E01007128,23432
RC_EW_3083,E01007129,23719
RC_EW_3083,E01007130,23805
RC_EW_3083,E01007131,24233
RC_EW_3083,E01007133,22428
RC_EW_3083,E01007135,29246
RC_EW_3083,E01007136,29912
RC_EW_3083,E01007137,29569
RC_EW_3083,E01007138,25963
RC_EW_3083,E01007139,25331
RC_EW_3083,E01007140,26898
RC_EW_3083,E01007141,26244
RC_EW_3083,E01007142,27861
RC_EW_3083,E01007143,28375
RC_EW_3083,E01007144,53719
RC_EW_3083,E01007145,29457
RC_EW_3083,E01007146,29171
RC_EW_3083,E01007147,29643
RC_EW_3083,E01007148,50144
RC_EW_3083,E01007149,49168
RC_EW_3083,E01007150,48190
RC_EW_3083,E01007151,27488
RC_EW_3083,E01007152,27564
RC_EW_3083,E01007153,27931
RC_EW_3083,E01007154,29153
RC_EW_3083,E01007155,23887
RC_EW_3083,E01007156,23512
RC_EW_3083,E01007157,26518
RC_EW_3083,E01007158,25309
RC_EW_3083,E01007159,26307
RC_EW_3083,E01007160,24774
RC_EW_3083,E01007161,28358
RC_EW_3083,E01007162,26977
RC_EW_3083,E01007163,26370
RC_EW_3083,E01007164,47386
RC_EW_3083,E01007165,47270
RC_EW_3083,E01007166,46876
RC_EW_3083,E01007167,46559
RC_EW_3083,E01007168,47215
RC_EW_3083,E01007169,45751
RC_EW_3083,E01007170,48074
RC_EW_3083,E01007171,47053
RC_EW_3083,E01007172,47841
RC_EW_3083,E01007173,24932
RC_EW_3083,E01007174,24535
RC_EW_3083,E01007175,25212
RC_EW_3083,E01007176,25029
RC_EW_3083,E01007177,25438
RC_EW_3083,E01007178,24867
RC_EW_3083,E01007179,24155
RC_EW_3083,E01007180,24339
RC_EW_3083,E01007181,25386
RC_EW_3083,E01007182,36417
RC_EW_3083,E01007183,30456
RC_EW_3083,E01007184,35583
RC_EW_3083,E01007185,35985
RC_EW_3083,E01007186,55502
RC_EW_3083,E01007187,57087
RC_EW_3083,E01007188,32447
RC_EW_3083,E01007189,53929
RC_EW_3083,E01007190,55922
RC_EW_3083,E01007191,55129
RC_EW_3083,E01007192,36912
RC_EW_3083,E01007193,35250
RC_EW_3083,E01007194,34699
RC_EW_3083,E01007195,31498
RC_EW_3083,E01007196,35031
RC_EW_3083,E01007197,33542
RC_EW_3083,E01007198,34476
RC_EW_3083,E01007199,33102
RC_EW_3083,E01007200,33199
RC_EW_3083,E01007201,34040
RC_EW_3083,E01007202,35559
RC_EW_3083,E01007203,28096
RC_EW_3083,E01007204,26743
RC_EW_3083,E01007205,27025
RC_EW_3083,E01007206,30195
RC_EW_3083,E01007207,27257
RC_EW_3083,E01007208,26880
RC_EW_3083,E01007209,27243
RC_EW_3083,E01007210,25683
RC_EW_3083,E01007211,23306
RC_EW_3083,E01007212,22647
RC_EW_3083,E01007213,22985
RC_EW_3083,E01007214,22771
RC_EW_3083,E01007215,24718
RC_EW_3083,E01007216,23795
RC_EW_3083,E01007217,23339
RC_EW_3083,E01007218,24158
RC_EW_3083,E01007219,24218
RC_EW_3083,E01007220,24318
RC_EW_3083,E01007221,29576
RC_EW_3083,E01007222,30519
RC_EW_3083,E01007223,30972
RC_EW_3083,E01007224,30422
RC_EW_3083,E01007225,28618
RC_EW_3083,E01007226,29854
RC_EW_3083,E01007227,30024
RC_EW_3083,E01007228,30248
RC_EW_3083,E01007229,24952
RC_EW_3083,E01007230,25389
RC_EW_3083,E01007231,25298
RC_EW_3083,E01007232,24716
RC_EW_3083,E01007233,24444
RC_EW_3083,E01007234,24837
RC_EW_3083,E01007235,24163
RC_EW_3083,E01007236,24186
RC_EW_3083,E01007237,25702
RC_EW_3083,E01007238,25690
RC_EW_3083,E01007239,23994
RC_EW_3083,E01007240,25235
RC_EW_3083,E01007241,25609
RC_EW_3083,E01007242,25052
RC_EW_3083,E01007243,24893
RC_EW_3083,E01007244,24428
RC_EW_3083,E01007245,25887
RC_EW_3083,E01007246,25904
RC_EW_3083,E01007247,31049
RC_EW_3083,E01007248,25791
RC_EW_3083,E01007249,31194
RC_EW_3083,E01007250,26246
RC_EW_3083,E01007251,31293
RC_EW_3083,E01007252,30323
RC_EW_3083,E01007253,26866
RC_EW_3083,E01007254,26223
RC_EW_3083,E01007255,32762
RC_EW_3083,E01007256,32915
RC_EW_3083,E01007257,30790
RC_EW_3083,E01007258,31970
RC_EW_3083,E01007259,30942
RC_EW_3083,E01007260,33188
RC_EW_3083,E01007261,32452
RC_EW_3083,E01007262,33369
RC_EW_3083,E01007263,32931
RC_EW_3083,E01007264,31037
RC_EW_3083,E01007265,29835
RC_EW_3083,E01007266,31199
RC_EW_3083,E01007267,30190
RC_EW_3083,E01007268,31486
RC_EW_3083,E01007269,21928
RC_EW_3083,E01007270,21801
RC_EW_3083,E01007271,22416
RC_EW_3083,E01007272,23046
RC_EW_3083,E01007273,23256
RC_EW_3083,E01007274,22995
RC_EW_3083,E01007275,23086
RC_EW_3083,E01007276,23108
RC_EW_3083,E01007277,23820
RC_EW_3083,E01007278,23295
RC_EW_3083,E01007279,34689
RC_EW_3083,E01007280,34379
RC_EW_3083,E01007281,34441
RC_EW_3083,E01007282,35099
RC_EW_3083,E01007283,34287
RC_EW_3083,E01007284,35486
RC_EW_3083,E01007285,34849
RC_EW_3083,E01007286,33453
RC_EW_3083,E01007287,34140
RC_EW_3083,E01007288,35100
RC_EW_3083,E01007289,24980
RC_EW_3083,E01007290,24537
RC_EW_3083,E01007291,22693
RC_EW_3083,E01007292,23458
RC_EW_3083,E01007293,23262
RC_EW_3083,E01007294,23907
RC_EW_3083,E01007295,24379
RC_EW_3083,E01007296,23930
RC_EW_3083,E01007297,27842
RC_EW_3083,E01007298,29309
RC_EW_3083,E01007299,29149
RC_EW_3083,E01007300,30799
RC_EW_3083,E01007301,28726
RC_EW_3083,E01007302,30036
RC_EW_3083,E01007303,31202
RC_EW_3083,E01007304,31410
RC_EW_3083,E01007305,29205
RC_EW_3083,E01007306,29083
RC_EW_3083,E01007307,24581
RC_EW_3083,E01007308,27220
RC_EW_3083,E01007309,26825
RC_EW_3083,E01007310,24612
RC_EW_3083,E01007311,23977
RC_EW_3083,E01007312,23825
RC_EW_3083,E01007313,24240
RC_EW_3083,E01007314,24012
RC_EW_3083,E01007315,26122
RC_EW_3083,E01007316,23575
RC_EW_3083,E01012367,15715
RC_EW_3083,E01012368,14559
RC_EW_3083,E01012369,13592
RC_EW_3083,E01012370,16373
RC_EW_3083,E01012371,20642
RC_EW_3083,E01012372,21018
RC_EW_3083,E01012373,22652
RC_EW_3083,E01012374,10643
RC_EW_3083,E01012375,12868
RC_EW_3083,E01012376,10566
RC_EW_3083,E01012377,10570
RC_EW_3083,E01012378,10526
RC_EW_3083,E01012379,12680
RC_EW_3083,E01012380,10950
RC_EW_3083,E01012381,18562
RC_EW_3083,E01012382,19031
RC_EW_3083,E01012383,18365
RC_EW_3083,E01012384,18803
RC_EW_3083,E01012385,35056
RC_EW_3083,E01012386,19936
RC_EW_3083,E01012387,21979
RC_EW_3083,E01012388,11419
RC_EW_3083,E01012389,12037
RC_EW_3083,E01012390,11911
RC_EW_3083,E01012391,14412
RC_EW_3083,E01012392,12763
RC_EW_3083,E01012393,11046
RC_EW_3083,E01012394,13681
RC_EW_3083,E01012395,12024
RC_EW_3083,E01012396,19493
RC_EW_3083,E01012397,18780
RC_EW_3083,E01012398,19493
RC_EW_3083,E01012399,19659
RC_EW_3083,E01012400,20063
RC_EW_3083,E01012401,14520
RC_EW_3083,E01012402,18011
RC_EW_3083,E01012403,19241
RC_EW_3083,E01012404,17865
RC_EW_3083,E01012405,19020
RC_EW_3083,E01012406,21478
RC_EW_3083,E01012407,19070
RC_EW_3083,E01012408,19515
RC_EW_3083,E01012409,20697
RC_EW_3083,E01012410,14347
RC_EW_3083,E01012411,13401
RC_EW_3083,E01012412,16591
RC_EW_3083,E01012413,16716
RC_EW_3083,E01012414,14043
RC_EW_3083,E01012415,21944
RC_EW_3083,E01012416,21409
RC_EW_3083,E01012417,21657
RC_EW_3083,E01012418,20438
RC_EW_3083,E01012419,10010
RC_EW_3083,E01012420,8988
RC_EW_3083,E01012421,9779
RC_EW_3083,E01012422,9676
RC_EW_3083,E01012423,9689
RC_EW_3083,E01012424,13537
RC_EW_3083,E01012425,14204
RC_EW_3083,E01012426,14536
RC_EW_3083,E01012427,11599
RC_EW_3083,E01012428,21497
RC_EW_3083,E01012429,21243
RC_EW_3083,E01012430,19820
RC_EW_3083,E01012431,19083
RC_EW_3083,E01012432,22269
RC_EW_3083,E01012433,22946
RC_EW_3083,E01012434,20850
RC_EW_3083,E01012435,21956
RC_EW_3083,E01012436,22887
RC_EW_3083,E01012437,21477
RC_EW_3083,E01012438,22526
RC_EW_3083,E01012439,20956
RC_EW_3083,E01012440,22016
RC_EW_3083,E01012441,20097
RC_EW_3083,E01012442,12290
RC_EW_3083,E01012443,12333
RC_EW_3083,E01012444,21050
RC_EW_3083,E01012445,20379
RC_EW_3083,E01032505,19906
RC_EW_3083,E01032506,19054
RC_EW_3083,E01032507,18758
RC_EW_3083,E01032508,13821
RC_EW_3083,E01032509,14269
RC_EW_3083,E01032510,11958
RC_EW_3083,E01032511,12798
RC_EW_3083,E01032903,22831
RC_EW_3083,E01032904,5205
RC_EW_3083,E01032905,4830
RC_EW_3083,E01033094,37542
RC_EW_3083,E01033095,17833
RC_EW_3083,E01033096,18769
RC_EW_3083,E01033097,37702
RC_EW_3083,E01033228,4439
RC_EW_3083,E01033747,15153
RC_EW_3083,E01033748,21115
RC_EW_3083,E01033749,15979
RC_EW_3083,E01033750,19777
RC_EW_3083,E01033751,19483
RC_EW_3083,E01033752,19313
RC_EW_3083,E01033753,19717
RC_EW_3083,E01033754,19178
RC_EW_3083,E01033755,19567
RC_EW_3083,E01033756,19068
RC_EW_3083,E01033757,17573
RC_EW_3083,E01033758,17667
RC_EW_3083,E01033759,12562
RC_EW_3083,E01033760,18381
RC_EW_3083,E01033761,18420
RC_EW_3083,E01033762,19395
RC_EW_3083,E01033763,15877
RC_EW_3083,E01033764,16305
RC_EW_3083,E01033765,19719
RC_EW_3083,E01033766,15528
RC_EW_3083,E01033767,19320
RC_EW_3083,E01033768,17674
RC_EW_3085,E01006412,22320
RC_EW_3085,E01006413,21982
RC_EW_3085,E01006414,21453
RC_EW_3085,E01006415,25248
RC_EW_3085,E01006416,26945
RC_EW_3085,E01006417,25064
RC_EW_3085,E01006418,25035
RC_EW_3085,E01006419,14613
RC_EW_3085,E01006420,11815
RC_EW_3085,E01006421,14780
RC_EW_3085,E01006422,13578
RC_EW_3085,E01006423,14455
RC_EW_3085,E01006424,16810
RC_EW_3085,E01006425,15123
RC_EW_3085,E01006426,13276
RC_EW_3085,E01006427,13340
RC_EW_3085,E01006428,12789
RC_EW_3085,E01006429,13000
RC_EW_3085,E01006430,15297
RC_EW_3085,E01006431,13692
RC_EW_3085,E01006432,13177
RC_EW_3085,E01006433,15336
RC_EW_3085,E01006434,25910
RC_EW_3085,E01006435,25670
RC_EW_3085,E01006436,26294
RC_EW_3085,E01006437,26747
RC_EW_3085,E01006438,23214
RC_EW_3085,E01006439,23098
RC_EW_3085,E01006440,18957
RC_EW_3085,E01006441,20401
RC_EW_3085,E01006442,20138
RC_EW_3085,E01006443,20095
RC_EW_3085,E01006444,19662
RC_EW_3085,E01006445,19106
RC_EW_3085,E01006446,26990
RC_EW_3085,E01006447,28210
RC_EW_3085,E01006448,27131
RC_EW_3085,E01006449,19596
RC_EW_3085,E01006450,20914
RC_EW_3085,E01006451,21173
RC_EW_3085,E01006452,20405
RC_EW_3085,E01006453,20614
RC_EW_3085,E01006454,28315
RC_EW_3085,E01006455,27372
RC_EW_3085,E01006456,28293
RC_EW_3085,E01006457,27688
RC_EW_3085,E01006458,28821
RC_EW_3085,E01006459,16436
RC_EW_3085,E01006460,17599
RC_EW_3085,E01006461,17545
RC_EW_3085,E01006462,17041
RC_EW_3085,E01006463,20290
RC_EW_3085,E01006464,19253
RC_EW_3085,E01006465,19498
RC_EW_3085,E01006466,20549
RC_EW_3085,E01006467,21534
RC_EW_3085,E01006470,20561
RC_EW_3085,E01006471,16675
RC_EW_3085,E01006472,19228
RC_EW_3085,E01006473,17703
RC_EW_3085,E01006474,20659
RC_EW_3085,E01006475,17224
RC_EW_3085,E01006476,17643
RC_EW_3085,E01006477,16993
RC_EW_3085,E01006478,15690
RC_EW_3085,E01006479,16343
RC_EW_3085,E01006480,15925
RC_EW_3085,E01006481,16795
RC_EW_3085,E01006482,20284
RC_EW_3085,E01006483,20185
RC_EW_3085,E01006484,19619
RC_EW_3085,E01006485,19889
RC_EW_3085,E01006486,19023
RC_EW_3085,E01006487,19818
RC_EW_3085,E01006488,20715
RC_EW_3085,E01006489,19096
RC_EW_3085,E01006490,30636
RC_EW_3085,E01006491,29727
RC_EW_3085,E01006492,30267
RC_EW_3085,E01006493,29305
RC_EW_3085,E01006494,28898
RC_EW_3085,E01006495,28444
RC_EW_3085,E01006496,15818
RC_EW_3085,E01006497,16828
RC_EW_3085,E01006498,16343
RC_EW_3085,E01006499,15691
RC_EW_3085,E01006500,16804
RC_EW_3085,E01006501,16190
RC_EW_3085,E01006502,16339
RC_EW_3085,E01006503,10911
RC_EW_3085,E01006504,17214
RC_EW_3085,E01006505,16000
RC_EW_3085,E01006506,26716
RC_EW_3085,E01006507,27928
RC_EW_3085,E01006508,26226
RC_EW_3085,E01006509,26613
RC_EW_3085,E01006510,26591
RC_EW_3085,E01006512,25501
RC_EW_3085,E01006513,25901
RC_EW_3085,E01006514,26735
RC_EW_3085,E01006515,24850
RC_EW_3085,E01006518,24262
RC_EW_3085,E01006519,20204
RC_EW_3085,E01006520,22642
RC_EW_3085,E01006521,21541
RC_EW_3085,E01006522,22568
RC_EW_3085,E01006523,22313
RC_EW_3085,E01006524,20977
RC_EW_3085,E01006525,20262
RC_EW_3085,E01006526,21355
RC_EW_3085,E01006527,20590
RC_EW_3085,E01006528,21406
RC_EW_3085,E01006529,20732
RC_EW_3085,E01006530,15494
RC_EW_3085,E01006531,14789
RC_EW_3085,E01006532,18784
RC_EW_3085,E01006533,15984
RC_EW_3085,E01006534,17397
RC_EW_3085,E01006535,17174
RC_EW_3085,E01006536,17060
RC_EW_3085,E01006537,15020
RC_EW_3085,E01006538,14567
RC_EW_3085,E01006539,18895
RC_EW_3085,E01006540,25689
RC_EW_3085,E01006541,27054
RC_EW_3085,E01006542,27292
RC_EW_3085,E01006543,26005
RC_EW_3085,E01006544,26198
RC_EW_3085,E01006545,26782
RC_EW_3085,E01006546,26271
RC_EW_3085,E01006547,26129
RC_EW_3085,E01006548,25735
RC_EW_3085,E01006549,22191
RC_EW_3085,E01006550,20851
RC_EW_3085,E01006551,21517
RC_EW_3085,E01006552,25792
RC_EW_3085,E01006553,20618
RC_EW_3085,E01006554,21579
RC_EW_3085,E01006556,25553
RC_EW_3085,E01006557,24051
RC_EW_3085,E01006558,27770
RC_EW_3085,E01006560,27579
RC_EW_3085,E01006562,26685
RC_EW_3085,E01006563,26208
RC_EW_3085,E01006564,27215
RC_EW_3085,E01006565,21436
RC_EW_3085,E01006566,21230
RC_EW_3085,E01006567,20924
RC_EW_3085,E01006568,22105
RC_EW_3085,E01006569,22067
RC_EW_3085,E01006570,21029
RC_EW_3085,E01006571,20298
RC_EW_3085,E01006572,19919
RC_EW_3085,E01006573,21581
RC_EW_3085,E01006574,19690
RC_EW_3085,E01006575,21759
RC_EW_3085,E01006576,21088
RC_EW_3085,E01006577,21549
RC_EW_3085,E01006578,22586
RC_EW_3085,E01006579,21545
RC_EW_3085,E01006580,22578
RC_EW_3085,E01006581,22271
RC_EW_3085,E01006582,22004
RC_EW_3085,E01006583,18911
RC_EW_3085,E01006584,20320
RC_EW_3085,E01006585,21400
RC_EW_3085,E01006586,22203
RC_EW_3085,E01006587,22461
RC_EW_3085,E01006588,23467
RC_EW_3085,E01006589,22754
RC_EW_3085,E01006590,24104
RC_EW_3085,E01006591,19938
RC_EW_3085,E01006592,22757
RC_EW_3085,E01006593,20215
RC_EW_3085,E01006594,19201
RC_EW_3085,E01006595,20000
RC_EW_3085,E01006596,19572
RC_EW_3085,E01006597,18932
RC_EW_3085,E01006598,27867
RC_EW_3085,E01006599,28168
RC_EW_3085,E01006600,28922
RC_EW_3085,E01006603,25059
RC_EW_3085,E01006604,24853
RC_EW_3085,E01006605,24300
RC_EW_3085,E01006606,25217
